question_id,exercise_id,exercise_name,exercise_start_at_iso,exercise_end_at_iso,exercise_duration_seconds,module_start_at_iso,module_end_at_iso,module,category,item,item_image_filename,difficulty_label,question_type,presented_at_iso,response_at_iso,response_time_seconds,user_answer,correct_answer,correct,correct_before_cue,cue_given,cue_type,cue_stage,cue_sequence_number,cue_wait_seconds,hint_count,session_id,user_id,therapist_assigned_level,device_type,created_at_iso
Q_04555,EX_WRI_CLO_E_1574,Writing: Clothing Easy #42,2024-09-11T06:55:10,2024-09-12T01:53:49.630000,68319.63,2024-09-11T08:13:00,2024-09-12T01:53:49.630000,writing,clothing,shorts,clothing/shorts.png,easy,fill_in_blank,2024-09-12T01:53:42,2024-09-12T01:53:49.630000,7.63,shorts,shorts,1,1,0,,0,0,,0,SESS_USER_026_009,USER_026,5,web,2024-09-12T01:53:50.198320
Q_04556,EX_COM_FOO_H_1621,Comprehension: Food Hard #35,2024-10-30T06:59:39,2024-10-31T01:58:38.530000,68339.53,2024-10-30T06:59:30,2024-10-31T01:58:38.530000,comprehension,food,cake,food/cake.png,hard,yes_no_question,2024-10-31T01:58:26,2024-10-31T01:58:38.530000,12.53,cake,cake,1,1,0,,0,0,,0,SESS_USER_030_005,USER_030,4,web,2024-10-31T01:58:40.246007
Q_04557,EX_WRI_ANI_E_1450,Writing: Animals Easy #33,2024-05-01T01:10:04,2024-05-01T20:09:15.300000,68351.3,2024-05-01T05:44:00,2024-05-01T20:09:15.300000,writing,animals,horse,animals/horse.png,easy,fill_in_blank,2024-05-01T20:09:06,2024-05-01T20:09:15.300000,9.3,horse,horse,1,1,1,modeling,3,2,45.18,1,SESS_USER_047_006,USER_047,1,web,2024-05-01T20:09:17.186949
Q_04558,EX_COM_BOD_H_966,Comprehension: Body Parts Hard #31,2024-09-04T20:01:35,2024-09-05T15:01:18.070000,68383.07,2024-09-05T12:00:30,2024-09-05T15:01:18.070000,comprehension,body_parts,stomach,body_parts/stomach.png,hard,word_to_pic,2024-09-05T15:00:52,2024-09-05T15:01:18.070000,26.07,stomach,stomach,1,1,1,phonemic,2,4,42.98,2,SESS_USER_013_004,USER_013,1,web,2024-09-05T15:01:19.826938
Q_04559,EX_WRI_CLO_E_1536,Writing: Clothing Easy #49,2024-11-24T23:26:01,2024-11-25T18:25:39.790000,68378.79,2024-11-24T23:26:00,2024-11-25T18:25:39.790000,writing,clothing,glove,clothing/glove.png,easy,fill_in_blank,2024-11-25T18:25:34,2024-11-25T18:25:39.790000,5.79,glove,glove,1,1,0,,0,0,,0,SESS_USER_019_013,USER_019,1,web,2024-11-25T18:25:41.556530
Q_04560,EX_COM_FOO_H_1364,Comprehension: Food Hard #39,2024-10-31T22:24:39,2024-11-01T17:24:50.230000,68411.23,2024-11-01T05:06:30,2024-11-01T17:24:50.230000,comprehension,food,salad,food/salad.png,hard,sentence_matching,2024-11-01T17:24:28,2024-11-01T17:24:50.230000,22.23,salad,salad,1,1,0,,0,0,,0,SESS_USER_033_006,USER_033,2,web,2024-11-01T17:24:51.200672
Q_04561,EX_WRI_ANI_E_1622,Writing: Animals Easy #30,2024-03-26T03:10:02,2024-03-26T22:10:11.210000,68409.21,2024-03-26T02:17:00,2024-03-26T22:10:11.210000,writing,animals,elephant,animals/elephant.png,easy,spelling_choice,2024-03-26T22:10:07,2024-03-26T22:10:11.210000,4.21,elephant,elephant,1,1,0,,0,0,,0,SESS_USER_038_005,USER_038,4,mobile,2024-03-26T22:10:12.547335
Q_04562,EX_COM_BOD_H_1623,Comprehension: Body Parts Hard #43,2024-02-29T02:40:39,2024-02-29T21:42:11.740000,68492.74,2024-02-29T02:40:30,2024-02-29T21:42:11.740000,comprehension,body_parts,tooth,body_parts/tooth.png,hard,yes_no_question,2024-02-29T21:40:56,2024-02-29T21:42:11.740000,75.74,foot,tooth,0,0,1,modeling,4,1,29.5,3,SESS_USER_008_011,USER_008,5,mobile,2024-02-29T21:42:12.236611
Q_04563,EX_WRI_CLO_E_1578,Writing: Clothing Easy #35,2024-10-14T01:48:09,2024-10-14T20:48:48.670000,68439.67,2024-10-14T02:35:00,2024-10-14T20:48:48.670000,writing,clothing,cap,clothing/cap.png,easy,word_completion,2024-10-14T20:48:44,2024-10-14T20:48:48.670000,4.67,cap,cap,1,1,0,,0,0,,0,SESS_USER_029_004,USER_029,2,mobile,2024-10-14T20:48:49.589121
Q_04564,EX_COM_FOO_H_1280,Comprehension: Food Hard #40,2024-10-22T22:31:33,2024-10-23T17:32:35.110000,68462.11,2024-10-23T06:32:30,2024-10-23T17:32:35.110000,comprehension,food,carrot,food/carrot.png,hard,sentence_matching,2024-10-23T17:32:18,2024-10-23T17:32:35.110000,17.11,rice,carrot,0,0,0,,0,0,,0,SESS_USER_014_007,USER_014,1,web,2024-10-23T17:32:35.271805
Q_04565,EX_WRI_ANI_E_1624,Writing: Animals Easy #40,2024-02-11T11:00:03,2024-02-12T06:01:20.870000,68477.87,2024-02-11T11:00:00,2024-02-12T06:01:20.870000,writing,animals,zebra,animals/zebra.png,easy,spelling_choice,2024-02-12T06:01:08,2024-02-12T06:01:20.870000,12.87,zebra,zebra,1,1,0,,0,0,,0,SESS_USER_048_005,USER_048,4,web,2024-02-12T06:01:21.671542
Q_04566,EX_COM_BOD_H_1625,Comprehension: Body Parts Hard #36,2024-10-30T07:04:37,2024-10-31T02:06:09.040000,68492.04,2024-10-30T06:59:30,2024-10-31T02:06:09.040000,comprehension,body_parts,ear,body_parts/ear.png,hard,word_to_pic,2024-10-31T02:05:52,2024-10-31T02:06:09.040000,17.04,ear,ear,1,1,1,written_initial,3,1,34.2,2,SESS_USER_030_005,USER_030,4,mobile,2024-10-31T02:06:09.373725
Q_04567,EX_WRI_CLO_E_1551,Writing: Clothing Easy #23,2024-02-25T05:39:00,2024-02-26T00:40:57.350000,68517.35,2024-02-25T07:47:00,2024-02-26T00:40:57.350000,writing,clothing,shoe,clothing/shoe.png,easy,word_completion,2024-02-26T00:40:34,2024-02-26T00:40:57.350000,23.35,shoe,shoe,1,1,1,sentence_completion,2,2,27.62,2,SESS_USER_005_002,USER_005,2,mobile,2024-02-26T00:40:58.650759
Q_04568,EX_COM_FOO_H_1548,Comprehension: Food Hard #24,2024-09-15T03:02:37,2024-09-15T22:04:39.910000,68522.91,2024-09-15T04:35:30,2024-09-15T22:04:39.910000,comprehension,food,water,food/water.png,hard,category_sorting,2024-09-15T22:04:27,2024-09-15T22:04:39.910000,12.91,water,water,1,0,1,sentence_completion,4,1,8.85,1,SESS_USER_006_004,USER_006,2,mobile,2024-09-15T22:04:41.689623
Q_04569,EX_WRI_ANI_E_1593,Writing: Animals Easy #42,2024-04-14T05:07:10,2024-04-15T00:09:31.120000,68541.12,2024-04-14T04:31:00,2024-04-15T00:09:31.120000,writing,animals,monkey,animals/monkey.png,easy,pic_to_word,2024-04-15T00:09:12,2024-04-15T00:09:31.120000,19.12,cow,monkey,0,0,0,,0,0,,0,SESS_USER_045_005,USER_045,4,mobile,2024-04-15T00:09:32.243182
Q_04570,EX_COM_BOD_H_1626,Comprehension: Body Parts Hard #43,2024-09-19T12:22:37,2024-09-20T07:25:08.130000,68551.13,2024-09-19T11:49:30,2024-09-20T07:25:08.130000,comprehension,body_parts,ear,body_parts/ear.png,hard,yes_no_question,2024-09-20T07:24:53,2024-09-20T07:25:08.130000,15.13,ear,ear,1,1,0,,0,0,,0,SESS_USER_011_008,USER_011,4,web,2024-09-20T07:25:09.855702
Q_04571,EX_WRI_CLO_E_1627,Writing: Clothing Easy #25,2024-04-06T06:52:10,2024-04-07T01:54:49.590000,68559.59,2024-04-06T06:52:00,2024-04-07T01:54:49.590000,writing,clothing,blouse,clothing/blouse.png,easy,fill_in_blank,2024-04-07T01:54:44,2024-04-07T01:54:49.590000,5.59,blouse,blouse,1,1,0,,0,0,,0,SESS_USER_050_003,USER_050,5,mobile,2024-04-07T01:54:50.946305
Q_04572,EX_COM_FOO_H_1628,Comprehension: Food Hard #44,2024-04-25T05:56:40,2024-04-26T00:59:52.580000,68592.58,2024-04-25T05:09:30,2024-04-26T00:59:52.580000,comprehension,food,salad,food/salad.png,hard,yes_no_question,2024-04-26T00:59:25,2024-04-26T00:59:52.580000,27.58,salad,salad,1,1,1,spelling,6,1,29.19,2,SESS_USER_036_011,USER_036,1,mobile,2024-04-26T00:59:53.996700
Q_04573,EX_WRI_ANI_E_1624,Writing: Animals Easy #40,2024-02-11T11:00:03,2024-02-12T06:03:21,68598.0,2024-02-11T11:00:00,2024-02-12T06:03:21,writing,animals,cat,animals/cat.png,easy,word_completion,2024-02-12T06:03:08,2024-02-12T06:03:21,13.0,cat,cat,1,1,0,,0,0,,0,SESS_USER_048_005,USER_048,4,web,2024-02-12T06:03:22.873140
Q_04574,EX_COM_BOD_H_1441,Comprehension: Body Parts Hard #33,2024-05-01T00:58:36,2024-05-01T20:02:01.560000,68605.56,2024-05-01T05:52:30,2024-05-01T20:02:01.560000,comprehension,body_parts,elbow,body_parts/elbow.png,hard,category_sorting,2024-05-01T20:01:51,2024-05-01T20:02:01.560000,10.56,elbow,elbow,1,1,0,,0,0,,0,SESS_USER_047_006,USER_047,1,web,2024-05-01T20:02:02.458706
Q_04575,EX_WRI_CLO_E_1606,Writing: Clothing Easy #35,2024-03-31T22:47:05,2024-04-01T17:50:45.100000,68620.1,2024-03-31T22:47:00,2024-04-01T17:50:45.100000,writing,clothing,dress,clothing/dress.png,easy,pic_to_word,2024-04-01T17:50:40,2024-04-01T17:50:45.100000,5.1,dress,dress,1,1,0,,0,0,,0,SESS_USER_016_005,USER_016,2,web,2024-04-01T17:50:46.229665
Q_04576,EX_COM_FOO_H_1629,Comprehension: Food Hard #18,2024-08-12T00:29:32,2024-08-12T19:33:33.760000,68641.76,2024-08-12T00:29:30,2024-08-12T19:33:33.760000,comprehension,food,egg,food/egg.png,hard,word_to_pic,2024-08-12T19:33:18,2024-08-12T19:33:33.760000,15.76,rice,egg,0,0,1,modeling,1,1,44.37,1,SESS_USER_002_002,USER_002,1,web,2024-08-12T19:33:35.161009
Q_04577,EX_WRI_ANI_E_1630,Writing: Animals Easy #44,2024-09-19T12:26:10,2024-09-20T07:30:14.950000,68644.95,2024-09-19T12:26:00,2024-09-20T07:30:14.950000,writing,animals,bird,animals/bird.png,easy,word_completion,2024-09-20T07:30:11,2024-09-20T07:30:14.950000,3.95,bird,bird,1,1,0,,0,0,,0,SESS_USER_011_008,USER_011,4,web,2024-09-20T07:30:16.370979
Q_04578,EX_COM_BOD_H_1216,Comprehension: Body Parts Hard #35,2024-10-13T16:35:36,2024-10-14T11:41:03.550000,68727.55,2024-10-14T03:11:30,2024-10-14T11:41:03.550000,comprehension,body_parts,nose,body_parts/nose.png,hard,yes_no_question,2024-10-14T11:39:52,2024-10-14T11:41:03.550000,71.55,back,nose,0,0,1,sentence_completion,3,3,42.49,2,SESS_USER_029_004,USER_029,2,mobile,2024-10-14T11:41:03.706345
Q_04579,EX_WRI_CLO_E_1631,Writing: Clothing Easy #41,2024-02-04T04:21:07,2024-02-04T23:25:44.700000,68677.7,2024-02-04T04:21:00,2024-02-04T23:25:44.700000,writing,clothing,boot,clothing/boot.png,easy,word_completion,2024-02-04T23:25:39,2024-02-04T23:25:44.700000,5.7,boot,boot,1,1,0,,0,0,,0,SESS_USER_022_010,USER_022,5,mobile,2024-02-04T23:25:46.507527
Q_04580,EX_COM_FOO_H_1611,Comprehension: Food Hard #40,2024-02-11T10:41:38,2024-02-12T05:46:58.590000,68720.59,2024-02-11T11:07:30,2024-02-12T05:46:58.590000,comprehension,food,potato,food/potato.png,hard,word_to_pic,2024-02-12T05:46:24,2024-02-12T05:46:58.590000,34.59,potato,potato,1,1,1,rhyming,2,1,46.68,2,SESS_USER_048_005,USER_048,4,mobile,2024-02-12T05:47:00.322791
Q_04581,EX_WRI_ANI_E_1632,Writing: Animals Easy #23,2024-12-02T04:55:00,2024-12-03T00:00:13.070000,68713.07,2024-12-02T04:55:00,2024-12-03T00:00:13.070000,writing,animals,tiger,animals/tiger.png,easy,word_completion,2024-12-03T00:00:04,2024-12-03T00:00:13.070000,9.07,tiger,tiger,1,1,0,,0,0,,0,SESS_USER_046_002,USER_046,5,web,2024-12-03T00:00:14.715901
Q_04582,EX_COM_BOD_H_1132,Comprehension: Body Parts Hard #26,2024-04-11T11:47:36,2024-04-12T06:52:59.310000,68723.31,2024-04-12T00:07:30,2024-04-12T06:52:59.310000,comprehension,body_parts,foot,body_parts/foot.png,hard,sentence_matching,2024-04-12T06:52:51,2024-04-12T06:52:59.310000,8.31,shoulder,foot,0,0,0,,0,0,,0,SESS_USER_004_004,USER_004,2,mobile,2024-04-12T06:53:00.277319
Q_04583,EX_WRI_CLO_E_1526,Writing: Clothing Easy #24,2024-06-13T23:10:06,2024-06-14T18:15:53.950000,68747.95,2024-06-14T02:06:00,2024-06-14T18:15:53.950000,writing,clothing,vest,clothing/vest.png,easy,spelling_choice,2024-06-14T18:15:40,2024-06-14T18:15:53.950000,13.95,tie,vest,0,0,1,phonemic,2,3,28.46,1,SESS_USER_003_004,USER_003,3,mobile,2024-06-14T18:15:54.828538
Q_04584,EX_COM_FOO_H_1602,Comprehension: Food Hard #27,2024-03-13T22:24:36,2024-03-14T17:31:01.420000,68785.42,2024-03-13T23:08:30,2024-03-14T17:31:01.420000,comprehension,food,banana,food/banana.png,hard,yes_no_question,2024-03-14T17:30:23,2024-03-14T17:31:01.420000,38.42,banana,banana,1,1,1,phonemic,3,1,8.53,3,SESS_USER_009_003,USER_009,1,mobile,2024-03-14T17:31:01.546600
Q_04585,EX_WRI_ANI_E_1103,Writing: Animals Easy #31,2024-12-25T09:41:00,2024-12-26T04:47:11.150000,68771.15,2024-12-25T22:52:00,2024-12-26T04:47:11.150000,writing,animals,duck,animals/duck.png,easy,spelling_choice,2024-12-26T04:47:04,2024-12-26T04:47:11.150000,7.15,duck,duck,1,1,0,,0,0,,0,SESS_USER_017_004,USER_017,5,web,2024-12-26T04:47:12.746392
Q_04586,EX_COM_BOD_H_1633,Comprehension: Body Parts Hard #42,2024-02-06T06:54:40,2024-02-07T02:01:28.690000,68808.69,2024-02-06T06:54:30,2024-02-07T02:01:28.690000,comprehension,body_parts,head,body_parts/head.png,hard,word_to_pic,2024-02-07T02:00:58,2024-02-07T02:01:28.690000,30.69,chest,head,0,0,0,,0,0,,0,SESS_USER_001_007,USER_001,1,mobile,2024-02-07T02:01:29.991141
Q_04587,EX_WRI_CLO_E_1475,Writing: Clothing Easy #30,2024-03-25T23:13:07,2024-03-26T18:19:55.770000,68808.77,2024-03-26T02:17:00,2024-03-26T18:19:55.770000,writing,clothing,vest,clothing/vest.png,easy,fill_in_blank,2024-03-26T18:19:41,2024-03-26T18:19:55.770000,14.77,vest,vest,1,1,0,,0,0,,0,SESS_USER_038_005,USER_038,4,mobile,2024-03-26T18:19:56.995586
Q_04588,EX_COM_FOO_H_1628,Comprehension: Food Hard #44,2024-04-25T05:56:40,2024-04-26T01:03:54.030000,68834.03,2024-04-25T05:09:30,2024-04-26T01:03:54.030000,comprehension,food,egg,food/egg.png,hard,yes_no_question,2024-04-26T01:03:28,2024-04-26T01:03:54.030000,26.03,egg,egg,1,1,0,,0,0,,0,SESS_USER_036_011,USER_036,1,mobile,2024-04-26T01:03:54.761697
Q_04589,EX_WRI_ANI_E_1491,Writing: Animals Easy #27,2024-06-28T20:57:10,2024-06-29T16:04:16.070000,68826.07,2024-06-29T00:19:00,2024-06-29T16:04:16.070000,writing,animals,chicken,animals/chicken.png,easy,spelling_choice,2024-06-29T16:04:10,2024-06-29T16:04:16.070000,6.07,chicken,chicken,1,1,0,,0,0,,0,SESS_USER_034_004,USER_034,2,web,2024-06-29T16:04:17.141691
Q_04590,EX_COM_BOD_H_1373,Comprehension: Body Parts Hard #23,2024-12-01T22:15:30,2024-12-02T17:23:08.830000,68858.83,2024-12-02T04:59:30,2024-12-02T17:23:08.830000,comprehension,body_parts,toe,body_parts/toe.png,hard,sentence_matching,2024-12-02T17:22:50,2024-12-02T17:23:08.830000,18.83,toe,toe,1,1,1,sentence_completion,7,4,9.76,2,SESS_USER_046_002,USER_046,5,web,2024-12-02T17:23:09.914829
Q_04591,EX_WRI_CLO_E_1634,Writing: Clothing Easy #40,2024-11-01T05:22:06,2024-11-02T00:29:44.540000,68858.54,2024-11-01T05:22:00,2024-11-02T00:29:44.540000,writing,clothing,shorts,clothing/shorts.png,easy,spelling_choice,2024-11-02T00:29:39,2024-11-02T00:29:44.540000,5.54,shorts,shorts,1,1,0,,0,0,,0,SESS_USER_033_006,USER_033,2,web,2024-11-02T00:29:45.021740
Q_04592,EX_COM_FOO_H_1579,Comprehension: Food Hard #26,2024-11-11T11:16:35,2024-11-12T06:24:38.870000,68883.87,2024-11-11T12:46:30,2024-11-12T06:24:38.870000,comprehension,food,soup,food/soup.png,hard,category_sorting,2024-11-12T06:24:22,2024-11-12T06:24:38.870000,16.87,soup,soup,1,1,0,,0,0,,0,SESS_USER_040_005,USER_040,3,web,2024-11-12T06:24:39.231484
Q_04593,EX_WRI_ANI_E_651,Writing: Animals Easy #18,2024-06-08T01:11:07,2024-06-08T20:19:21.100000,68894.1,2024-06-09T02:07:00,2024-06-08T20:19:21.100000,writing,animals,cow,animals/cow.png,easy,spelling_choice,2024-06-08T20:19:10,2024-06-08T20:19:21.100000,11.1,cow,cow,1,1,0,,0,0,,0,SESS_USER_044_001,USER_044,1,mobile,2024-06-08T20:19:22.003839
Q_04594,EX_COM_BOD_H_1600,Comprehension: Body Parts Hard #24,2024-09-15T04:35:37,2024-09-15T23:44:01.780000,68904.78,2024-09-15T04:35:30,2024-09-15T23:44:01.780000,comprehension,body_parts,head,body_parts/head.png,hard,category_sorting,2024-09-15T23:43:52,2024-09-15T23:44:01.780000,9.78,head,head,1,0,1,phonemic,7,2,23.57,4,SESS_USER_006_004,USER_006,2,mobile,2024-09-15T23:44:02.745946
Q_04595,EX_WRI_CLO_E_1627,Writing: Clothing Easy #25,2024-04-06T06:52:10,2024-04-07T02:00:52.960000,68922.96,2024-04-06T06:52:00,2024-04-07T02:00:52.960000,writing,clothing,cap,clothing/cap.png,easy,fill_in_blank,2024-04-07T02:00:45,2024-04-07T02:00:52.960000,7.96,cap,cap,1,1,0,,0,0,,0,SESS_USER_050_003,USER_050,5,mobile,2024-04-07T02:00:54.935112
Q_04596,EX_COM_FOO_H_1635,Comprehension: Food Hard #44,2024-02-29T02:57:35,2024-02-29T22:06:54.690000,68959.69,2024-02-29T02:40:30,2024-02-29T22:06:54.690000,comprehension,food,apple,food/apple.png,hard,sentence_matching,2024-02-29T22:06:25,2024-02-29T22:06:54.690000,29.69,apple,apple,1,1,1,phonemic,4,1,22.11,4,SESS_USER_008_011,USER_008,5,mobile,2024-02-29T22:06:56.616287
Q_04597,EX_WRI_ANI_E_958,Writing: Animals Easy #35,2024-10-13T10:03:05,2024-10-14T05:12:13.770000,68948.77,2024-10-14T03:21:00,2024-10-14T05:12:13.770000,writing,animals,elephant,animals/elephant.png,easy,word_completion,2024-10-14T05:12:07,2024-10-14T05:12:13.770000,6.77,elephant,elephant,1,1,0,,0,0,,0,SESS_USER_029_004,USER_029,2,mobile,2024-10-14T05:12:14.893807
Q_04598,EX_COM_BOD_H_1180,Comprehension: Body Parts Hard #31,2024-09-10T21:06:39,2024-09-11T16:16:49.080000,69010.08,2024-09-11T08:12:30,2024-09-11T16:16:49.080000,comprehension,body_parts,chest,body_parts/chest.png,hard,sentence_matching,2024-09-11T16:15:57,2024-09-11T16:16:49.080000,52.08,chest,chest,1,1,1,written_initial,3,5,33.06,2,SESS_USER_032_003,USER_032,3,web,2024-09-11T16:16:49.711041
Q_04599,EX_WRI_CLO_E_1627,Writing: Clothing Easy #25,2024-04-06T06:52:10,2024-04-07T02:01:55.300000,68985.3,2024-04-06T06:52:00,2024-04-07T02:01:55.300000,writing,clothing,jacket,clothing/jacket.png,easy,pic_to_word,2024-04-07T02:01:45,2024-04-07T02:01:55.300000,10.3,jacket,jacket,1,1,0,,0,0,,0,SESS_USER_050_003,USER_050,5,mobile,2024-04-07T02:01:56.120565
Q_04600,EX_COM_FOO_H_1425,Comprehension: Food Hard #23,2024-12-01T23:32:34,2024-12-02T18:42:56.920000,69022.92,2024-12-02T04:59:30,2024-12-02T18:42:56.920000,comprehension,food,carrot,food/carrot.png,hard,yes_no_question,2024-12-02T18:42:24,2024-12-02T18:42:56.920000,32.92,water,carrot,0,0,0,,0,0,,0,SESS_USER_046_002,USER_046,5,web,2024-12-02T18:42:58.435669
Q_04601,EX_WRI_ANI_E_1636,Writing: Animals Easy #33,2024-04-16T02:18:07,2024-04-16T21:28:19.030000,69012.03,2024-04-16T01:18:00,2024-04-16T21:28:19.030000,writing,animals,bird,animals/bird.png,easy,fill_in_blank,2024-04-16T21:28:12,2024-04-16T21:28:19.030000,7.03,bird,bird,1,1,0,,0,0,,0,SESS_USER_018_002,USER_018,5,mobile,2024-04-16T21:28:19.582874
Q_04602,EX_COM_BOD_H_1514,Comprehension: Body Parts Hard #42,2024-04-14T02:53:31,2024-04-14T22:04:15.330000,69044.33,2024-04-14T06:17:30,2024-04-14T22:04:15.330000,comprehension,body_parts,nose,body_parts/nose.png,hard,category_sorting,2024-04-14T22:03:49,2024-04-14T22:04:15.330000,26.33,nose,nose,1,1,0,,0,0,,0,SESS_USER_045_005,USER_045,4,mobile,2024-04-14T22:04:16.130424
Q_04603,EX_WRI_CLO_E_1306,Writing: Clothing Easy #27,2024-03-13T14:48:07,2024-03-14T09:59:01.340000,69054.34,2024-03-13T23:18:00,2024-03-14T09:59:01.340000,writing,clothing,blouse,clothing/blouse.png,easy,word_completion,2024-03-14T09:58:40,2024-03-14T09:59:01.340000,21.34,blouse,blouse,1,1,0,,0,0,,0,SESS_USER_009_003,USER_009,1,mobile,2024-03-14T09:59:02.892424
Q_04604,EX_COM_FOO_H_1552,Comprehension: Food Hard #38,2024-11-11T09:36:30,2024-11-12T04:47:50.950000,69080.95,2024-11-11T12:00:30,2024-11-12T04:47:50.950000,comprehension,food,bread,food/bread.png,hard,sentence_matching,2024-11-12T04:47:18,2024-11-12T04:47:50.950000,32.95,bread,bread,1,1,0,,0,0,,0,SESS_USER_027_005,USER_027,3,mobile,2024-11-12T04:47:51.887140
Q_04605,EX_WRI_ANI_E_1504,Writing: Animals Easy #36,2024-10-30T03:44:02,2024-10-30T22:55:11.150000,69069.15,2024-10-30T07:24:00,2024-10-30T22:55:11.150000,writing,animals,fish,animals/fish.png,easy,pic_to_word,2024-10-30T22:55:07,2024-10-30T22:55:11.150000,4.15,sheep,fish,0,0,0,,0,0,,0,SESS_USER_030_005,USER_030,4,mobile,2024-10-30T22:55:12.311497
Q_04606,EX_COM_BOD_H_1637,Comprehension: Body Parts Hard #45,2024-02-29T03:02:31,2024-02-29T22:13:58.880000,69087.88,2024-02-29T02:40:30,2024-02-29T22:13:58.880000,comprehension,body_parts,stomach,body_parts/stomach.png,hard,sentence_matching,2024-02-29T22:13:46,2024-02-29T22:13:58.880000,12.88,stomach,stomach,1,1,0,,0,0,,0,SESS_USER_008_011,USER_008,5,web,2024-02-29T22:13:59.393888
Q_04607,EX_WRI_CLO_E_1526,Writing: Clothing Easy #24,2024-06-13T23:10:06,2024-06-14T18:21:45.500000,69099.5,2024-06-14T02:06:00,2024-06-14T18:21:45.500000,writing,clothing,coat,clothing/coat.png,easy,spelling_choice,2024-06-14T18:21:39,2024-06-14T18:21:45.500000,6.5,coat,coat,1,1,0,,0,0,,0,SESS_USER_003_004,USER_003,3,mobile,2024-06-14T18:21:46.998411
Q_04608,EX_COM_FOO_H_1562,Comprehension: Food Hard #31,2024-09-11T06:41:40,2024-09-12T01:54:01.210000,69141.21,2024-09-11T08:12:30,2024-09-12T01:54:01.210000,comprehension,food,rice,food/rice.png,hard,word_to_pic,2024-09-12T01:53:25,2024-09-12T01:54:01.210000,36.21,cookie,rice,0,0,1,spelling,4,1,26.7,4,SESS_USER_032_003,USER_032,3,web,2024-09-12T01:54:02.910838
Q_04609,EX_WRI_ANI_E_1075,Writing: Animals Easy #40,2024-10-31T14:51:09,2024-11-01T10:03:23.080000,69134.08,2024-11-01T05:22:00,2024-11-01T10:03:23.080000,writing,animals,frog,animals/frog.png,easy,word_completion,2024-11-01T10:03:11,2024-11-01T10:03:23.080000,12.08,frog,frog,1,1,0,,0,0,,0,SESS_USER_033_006,USER_033,2,web,2024-11-01T10:03:23.844347
Q_04610,EX_COM_BOD_H_1373,Comprehension: Body Parts Hard #23,2024-12-01T22:15:30,2024-12-02T17:27:59.880000,69149.88,2024-12-02T04:59:30,2024-12-02T17:27:59.880000,comprehension,body_parts,tooth,body_parts/tooth.png,hard,category_sorting,2024-12-02T17:27:49,2024-12-02T17:27:59.880000,10.88,shoulder,tooth,0,0,1,functional,1,5,21.08,1,SESS_USER_046_002,USER_046,5,web,2024-12-02T17:28:01.580973
Q_04611,EX_WRI_CLO_E_1638,Writing: Clothing Easy #27,2024-11-11T12:56:06,2024-11-12T08:08:48.330000,69162.33,2024-11-11T12:56:00,2024-11-12T08:08:48.330000,writing,clothing,vest,clothing/vest.png,easy,fill_in_blank,2024-11-12T08:08:40,2024-11-12T08:08:48.330000,8.33,vest,vest,1,1,0,,0,0,,0,SESS_USER_040_005,USER_040,3,web,2024-11-12T08:08:49.955764
Q_04612,EX_COM_FOO_H_1454,Comprehension: Food Hard #44,2024-01-15T06:12:39,2024-01-16T01:25:31.460000,69172.46,2024-01-15T11:08:30,2024-01-16T01:25:31.460000,comprehension,food,fish,food/fish.png,hard,sentence_matching,2024-01-16T01:25:27,2024-01-16T01:25:31.460000,4.46,soup,fish,0,0,0,,0,0,,0,SESS_USER_035_010,USER_035,3,mobile,2024-01-16T01:25:32.305716
Q_04613,EX_WRI_ANI_E_1608,Writing: Animals Easy #27,2024-06-17T05:18:10,2024-06-18T00:31:57.510000,69227.51,2024-06-17T04:21:00,2024-06-18T00:31:57.510000,writing,animals,monkey,animals/monkey.png,easy,spelling_choice,2024-06-18T00:31:10,2024-06-18T00:31:57.510000,47.51,monkey,monkey,1,1,1,rhyming,4,1,56.66,3,SESS_USER_043_005,USER_043,3,web,2024-06-18T00:31:58.828806
Q_04614,EX_COM_BOD_H_1512,Comprehension: Body Parts Hard #27,2024-03-13T19:49:38,2024-03-14T15:03:07.030000,69209.03,2024-03-13T23:23:30,2024-03-14T15:03:07.030000,comprehension,body_parts,leg,body_parts/leg.png,hard,category_sorting,2024-03-14T15:02:56,2024-03-14T15:03:07.030000,11.03,leg,leg,1,1,0,,0,0,,0,SESS_USER_009_003,USER_009,1,mobile,2024-03-14T15:03:09.025617
Q_04615,EX_WRI_CLO_E_1415,Writing: Clothing Easy #34,2024-04-29T04:05:07,2024-04-29T23:18:47.270000,69220.27,2024-04-29T09:57:00,2024-04-29T23:18:47.270000,writing,clothing,coat,clothing/coat.png,easy,fill_in_blank,2024-04-29T23:18:39,2024-04-29T23:18:47.270000,8.27,sandal,coat,0,0,0,,0,0,,0,SESS_USER_007_005,USER_007,1,web,2024-04-29T23:18:48.510359
