question_id,exercise_id,exercise_name,exercise_start_at_iso,exercise_end_at_iso,exercise_duration_seconds,module_start_at_iso,module_end_at_iso,module,category,item,item_image_filename,difficulty_label,question_type,presented_at_iso,response_at_iso,response_time_seconds,user_answer,correct_answer,correct,correct_before_cue,cue_given,cue_type,cue_stage,cue_sequence_number,cue_wait_seconds,hint_count,session_id,user_id,therapist_assigned_level,device_type,created_at_iso
Q_ANI_M_005,EX_W_ANI_M_005,Menulis - Haiwan Sederhana,2024-10-21T15:06:08,2024-10-22T07:51:54.250000,60346.25,2024-06-21T04:34:00,2024-10-22T07:51:54.250000,writing,animals,gajah,images/gajah.png,medium,pic_to_word,2024-10-22T07:50:41,2024-10-22T07:51:54.250000,73.25,gajah,gajah,1,0,1,phonemic,5,15,28.75,3,SESS_USER_039_006,USER_039,1,web,2024-10-22T07:51:55.870772
Q_C_FOOD_E_001,EX_C_FOOD_E_001,Kefahaman - Makanan Mudah,2024-03-24T12:30:39,2024-03-25T05:15:31.920000,60292.92,2024-10-06T03:27:30,2024-03-25T05:15:31.920000,comprehension,food,images/nasi.png,Makanan ruji orang Malaysia.,easy,word_to_pic,2024-03-25T05:15:25,2024-03-25T05:15:31.920000,6.92,images/nasi.png,images/nasi.png,1,1,0,,0,0,,0,SESS_USER_027_003,USER_027,3,web,2024-03-25T05:15:32.328231
Q_ANI_H_005,EX_W_ANI_H_005,Menulis - Haiwan Sukar,2024-04-30T17:31:09,2024-05-01T10:16:35.310000,60326.31,2024-10-11T05:51:00,2024-05-01T10:16:35.310000,writing,animals,rusa,images/rusa.png,hard,pic_to_word,2024-05-01T10:16:09,2024-05-01T10:16:35.310000,26.31,ayam,rusa,0,0,1,sentence_completion,7,15,54.38,2,SESS_USER_016_006,USER_016,2,web,2024-05-01T10:16:35.616139
Q_C_KK_E_004,EX_C_KK_E_004,Kefahaman - Kata Kerja Mudah,2024-03-22T21:18:31,2024-03-23T14:04:21.870000,60350.87,2024-11-18T01:57:30,2024-03-23T14:04:21.870000,comprehension,verbs,images/duduk.png,Perbuatan melabuhkan badan di kerusi atau lantai.,easy,word_to_pic,2024-03-23T14:03:49,2024-03-23T14:04:21.870000,32.87,images/duduk.png,images/duduk.png,1,1,1,sentence_completion,5,22,22.79,5,SESS_USER_033_005,USER_033,2,web,2024-03-23T14:04:22.577587
Q_FOOD_M_003,EX_W_FOOD_M_003,Menulis - Makanan Sederhana,2024-02-20T12:39:06,2024-02-21T05:24:48.200000,60342.2,2024-07-16T05:00:00,2024-02-21T05:24:48.200000,writing,food,buah,images/buah.png,medium,pic_to_word,2024-02-21T05:24:36,2024-02-21T05:24:48.200000,12.2,buah,buah,1,1,0,,0,0,,0,SESS_USER_019_004,USER_019,1,web,2024-02-21T05:24:48.825312
Q_C_BODY_H_005,EX_C_BODY_H_005,Kefahaman - Badan Sukar,2024-09-21T15:39:39,2024-09-22T08:25:45.740000,60366.74,2024-02-08T00:13:30,2024-09-22T08:25:45.740000,comprehension,body_parts,images/perut.png,Organ dalaman yang mencerna makanan dan mengandungi asid gastrik.,hard,word_to_pic,2024-09-22T08:25:28,2024-09-22T08:25:45.740000,17.74,images/kaki.png,images/perut.png,0,0,1,sentence_completion,2,32,22.46,2,SESS_USER_030_009,USER_030,4,mobile,2024-09-22T08:25:46.219466
Q_ANI_H_005,EX_W_ANI_H_005,Menulis - Haiwan Sukar,2024-04-30T17:31:09,2024-05-01T10:17:25.320000,60376.32,2024-01-14T01:23:00,2024-05-01T10:17:25.320000,writing,animals,rusa,images/rusa.png,hard,pic_to_word,2024-05-01T10:17:10,2024-05-01T10:17:25.320000,15.32,images/ayam.png,rusa,0,0,1,spelling,5,16,28.76,2,SESS_USER_006_002,USER_006,2,mobile,2024-05-01T10:17:26.954982
Q_C_ANI_E_002,EX_C_ANI_E_002,Kefahaman - Haiwan Mudah,2024-08-12T23:30:33,2024-08-13T16:17:02.720000,60389.72,2024-01-05T00:47:30,2024-08-13T16:17:02.720000,comprehension,animals,images/anjing.png,Haiwan ini menyalak dan menjaga rumah.,easy,word_to_pic,2024-08-13T16:16:53,2024-08-13T16:17:02.720000,9.72,images/anjing.png,images/anjing.png,1,1,0,,0,0,,0,SESS_USER_037_005,USER_037,1,web,2024-08-13T16:17:03.295638
Q_ANI_M_002,EX_W_ANI_M_002,Menulis - Haiwan Sederhana,2024-09-17T17:45:04,2024-09-18T10:31:57.680000,60413.68,2024-12-02T03:57:00,2024-09-18T10:31:57.680000,writing,animals,lembu,images/lembu.png,medium,pic_to_word,2024-09-18T10:31:34,2024-09-18T10:31:57.680000,23.68,rusa,lembu,0,0,1,functional,6,17,11.75,5,SESS_USER_035_007,USER_035,3,mobile,2024-09-18T10:31:59.252336
Q_C_FOOD_E_001,EX_C_FOOD_E_001,Kefahaman - Makanan Mudah,2024-03-24T12:30:39,2024-03-25T05:17:39.220000,60420.22,2024-09-16T18:20:30,2024-03-25T05:17:39.220000,comprehension,food,images/nasi.png,Makanan ruji orang Malaysia.,easy,word_to_pic,2024-03-25T05:17:29,2024-03-25T05:17:39.220000,10.22,images/nasi.png,images/nasi.png,1,1,0,,0,0,,0,SESS_USER_028_005,USER_028,1,web,2024-03-25T05:17:41.123058
Q_BADAN_H_002,EX_W_BADAN_H_002,Menulis - Anggota Badan Sukar,2024-06-30T20:46:06,2024-07-01T13:33:10.220000,60424.22,2024-08-22T06:17:00,2024-07-01T13:33:10.220000,writing,body_parts,sendi,images/sendi.png,hard,pic_to_word,2024-07-01T13:33:07,2024-07-01T13:33:10.220000,3.22,images/otak.png,sendi,0,0,0,,0,0,,0,SESS_USER_026_003,USER_026,5,web,2024-07-01T13:33:11.140067
Q_C_BODY_E_004,EX_C_BODY_E_004,Kefahaman - Badan Mudah,2024-02-04T22:05:35,2024-02-05T14:52:57.090000,60442.09,2024-05-11T18:03:30,2024-02-05T14:52:57.090000,comprehension,body_parts,images/hidung.png,Anggota badan untuk menghidup bau dan bernafas.,easy,word_to_pic,2024-02-05T14:52:53,2024-02-05T14:52:57.090000,4.09,images/hidung.png,images/hidung.png,1,1,0,,0,0,,0,SESS_USER_008_009,USER_008,5,mobile,2024-02-05T14:52:58.262720
Q_FOOD_E_005,EX_W_FOOD_E_005,Menulis - Makanan Mudah,2024-03-14T16:30:07,2024-03-15T09:17:50.690000,60463.69,2024-09-21T20:38:00,2024-03-15T09:17:50.690000,writing,food,ayam,images/ayam_goreng.png,easy,pic_to_word,2024-03-15T09:17:40,2024-03-15T09:17:50.690000,10.69,ayam,ayam,1,1,0,,0,0,,0,SESS_USER_004_006,USER_004,2,mobile,2024-03-15T09:17:52.335061
Q_C_ANI_E_002,EX_C_ANI_E_002,Kefahaman - Haiwan Mudah,2024-08-12T23:30:33,2024-08-13T16:18:35.230000,60482.23,2024-09-21T20:52:30,2024-08-13T16:18:35.230000,comprehension,animals,images/anjing.png,Haiwan ini menyalak dan menjaga rumah.,easy,word_to_pic,2024-08-13T16:18:23,2024-08-13T16:18:35.230000,12.23,images/anjing.png,images/anjing.png,1,1,0,,0,0,,0,SESS_USER_004_006,USER_004,2,mobile,2024-08-13T16:18:36.738291
Q_FOOD_M_002,EX_W_FOOD_M_002,Menulis - Makanan Sederhana,2024-08-20T17:38:09,2024-08-21T10:26:22.770000,60493.77,2024-07-11T01:43:00,2024-08-21T10:26:22.770000,writing,food,sayur,images/sayur.png,medium,pic_to_word,2024-08-21T10:26:10,2024-08-21T10:26:22.770000,12.77,sayur,sayur,1,1,0,,0,0,,0,SESS_USER_013_005,USER_013,1,web,2024-08-21T10:26:23.105980
Q_C_BODY_M_001,EX_C_BODY_M_001,Kefahaman - Badan Sederhana,2024-01-08T10:05:35,2024-01-09T02:54:27.240000,60532.24,2024-09-18T02:48:30,2024-01-09T02:54:27.240000,comprehension,body_parts,images/telinga.png,Anggota badan untuk mendengar bunyi.,medium,word_to_pic,2024-01-09T02:53:52,2024-01-09T02:54:27.240000,35.24,images/telinga.png,images/telinga.png,1,1,1,written_initial,6,49,48.81,2,SESS_USER_041_001,USER_041,3,web,2024-01-09T02:54:28.889468
Q_FOOD_M_003,EX_W_FOOD_M_003,Menulis - Makanan Sederhana,2024-02-20T12:39:06,2024-02-21T05:28:08.080000,60542.08,2024-10-06T03:35:00,2024-02-21T05:28:08.080000,writing,food,buah,images/buah.png,medium,pic_to_word,2024-02-21T05:27:40,2024-02-21T05:28:08.080000,28.08,buah,buah,1,1,1,written_initial,4,24,27.44,2,SESS_USER_027_003,USER_027,3,mobile,2024-02-21T05:28:08.583061
Q_C_BODY_H_001,EX_C_BODY_H_001,Kefahaman - Badan Sukar,2024-10-03T08:51:35,2024-10-04T01:40:30.760000,60535.76,2024-11-05T19:36:30,2024-10-04T01:40:30.760000,comprehension,body_parts,images/jantung.png,Organ dalaman yang mengepam darah ke seluruh badan.,hard,word_to_pic,2024-10-04T01:40:20,2024-10-04T01:40:30.760000,10.76,images/telinga.png,images/jantung.png,0,0,1,spelling,2,42,22.77,1,SESS_USER_003_007,USER_003,3,mobile,2024-10-04T01:40:31.306533
Q_FOOD_H_003,EX_W_FOOD_H_003,Menulis - Makanan Sukar,2024-03-22T20:56:01,2024-03-23T13:45:19.610000,60558.61,2024-01-31T20:51:00,2024-03-23T13:45:19.610000,writing,food,roti canai,images/roti_canai.png,hard,pic_to_word,2024-03-23T13:45:03,2024-03-23T13:45:19.610000,16.61,mee,roti canai,0,0,0,,0,0,,0,SESS_USER_021_005,USER_021,2,mobile,2024-03-23T13:45:19.834537
Q_C_BODY_E_001,EX_C_BODY_E_001,Kefahaman - Badan Mudah,2024-09-17T15:25:36,2024-09-18T08:15:03.790000,60567.79,2024-03-03T20:51:30,2024-09-18T08:15:03.790000,comprehension,body_parts,images/tangan.png,Anggota badan yang digunakan untuk memegang atau menulis.,easy,word_to_pic,2024-09-18T08:14:53,2024-09-18T08:15:03.790000,10.79,images/tangan.png,images/tangan.png,1,1,0,,0,0,,0,SESS_USER_010_010,USER_010,5,mobile,2024-09-18T08:15:03.983614
Q_FOOD_M_003,EX_W_FOOD_M_003,Menulis - Makanan Sederhana,2024-02-20T12:39:06,2024-02-21T05:28:45.200000,60579.2,2024-02-05T21:29:00,2024-02-21T05:28:45.200000,writing,food,buah,images/buah.png,medium,pic_to_word,2024-02-21T05:28:37,2024-02-21T05:28:45.200000,8.2,buah,buah,1,1,0,,0,0,,0,SESS_USER_001_003,USER_001,1,web,2024-02-21T05:28:47.089156
Q_C_ANI_E_001,EX_C_ANI_E_001,Kefahaman - Haiwan Mudah,2024-12-17T23:34:32,2024-12-18T16:24:33.070000,60601.07,2024-05-02T17:08:30,2024-12-18T16:24:33.070000,comprehension,animals,images/kucing.png,Haiwan ini mengeong dan suka bermain.,easy,word_to_pic,2024-12-18T16:24:20,2024-12-18T16:24:33.070000,13.07,images/kucing.png,images/kucing.png,1,1,0,,0,0,,0,SESS_USER_038_005,USER_038,4,mobile,2024-12-18T16:24:33.216443
Q_BADAN_M_003,EX_W_BADAN_M_003,Menulis - Anggota Badan Sederhana,2024-02-04T23:06:02,2024-02-05T15:56:15.540000,60613.54,2024-02-05T21:29:00,2024-02-05T15:56:15.540000,writing,body_parts,perut,images/perut.png,medium,pic_to_word,2024-02-05T15:56:06,2024-02-05T15:56:15.540000,9.54,perut,perut,1,1,0,,0,0,,0,SESS_USER_001_003,USER_001,1,web,2024-02-05T15:56:15.662847
Q_C_ANI_E_004,EX_C_ANI_E_004,Kefahaman - Haiwan Mudah,2024-05-26T15:11:40,2024-05-27T08:02:05.180000,60625.18,2024-11-17T18:20:30,2024-05-27T08:02:05.180000,comprehension,animals,images/ayam.png,Haiwan ini berkokok dan bertelur.,easy,word_to_pic,2024-05-27T08:01:58,2024-05-27T08:02:05.180000,7.18,images/ayam.png,images/ayam.png,1,1,1,phonemic,2,14,56.63,1,SESS_USER_043_004,USER_043,3,web,2024-05-27T08:02:06.181959
Q_ANI_H_001,EX_W_ANI_H_001,Menulis - Haiwan Sukar,2024-05-15T14:40:06,2024-05-16T07:30:58.540000,60652.54,2024-11-07T02:11:00,2024-05-16T07:30:58.540000,writing,animals,belalang,images/belalang.png,hard,pic_to_word,2024-05-16T07:30:39,2024-05-16T07:30:58.540000,19.54,belalang,belalang,1,1,1,functional,4,14,12.0,3,SESS_USER_032_006,USER_032,3,web,2024-05-16T07:31:00.439326
Q_C_BODY_E_005,EX_C_BODY_E_005,Kefahaman - Badan Mudah,2024-09-16T13:29:30,2024-09-17T06:20:29.060000,60659.06,2024-07-23T06:58:30,2024-09-17T06:20:29.060000,comprehension,body_parts,images/mulut.png,Anggota badan untuk makan dan bercakap.,easy,word_to_pic,2024-09-17T06:20:18,2024-09-17T06:20:29.060000,11.06,images/mulut.png,images/mulut.png,1,1,1,functional,2,35,55.0,2,SESS_USER_020_006,USER_020,5,mobile,2024-09-17T06:20:29.360930
Q_ANI_E_001,EX_W_ANI_E_001,Menulis - Haiwan Mudah,2024-09-17T15:05:00,2024-09-18T07:56:07.800000,60667.8,2024-05-02T17:58:00,2024-09-18T07:56:07.800000,writing,animals,kucing,images/kucing.png,easy,pic_to_word,2024-09-18T07:56:01,2024-09-18T07:56:07.800000,6.8,kucing,kucing,1,1,0,,0,0,,0,SESS_USER_038_005,USER_038,4,mobile,2024-09-18T07:56:09.053711
Q_C_KK_E_005,EX_C_KK_E_005,Kefahaman - Kata Kerja Mudah,2024-09-17T15:07:38,2024-09-18T07:59:09.860000,60691.86,2024-05-24T04:44:30,2024-09-18T07:59:09.860000,comprehension,verbs,images/berdiri.png,Perbuatan tegak di atas kaki.,easy,word_to_pic,2024-09-18T07:58:54,2024-09-18T07:59:09.860000,15.86,images/berdiri.png,images/berdiri.png,1,1,1,functional,6,24,10.4,3,SESS_USER_046_004,USER_046,5,web,2024-09-18T07:59:11.169517
Q_KK_H_005,EX_W_KK_H_005,Menulis - Kata Kerja Sukar,2024-10-20T13:01:07,2024-10-21T05:52:47.720000,60700.72,2024-09-16T18:30:00,2024-10-21T05:52:47.720000,writing,verbs,memasak,images/memasak.png,hard,pic_to_word,2024-10-21T05:52:41,2024-10-21T05:52:47.720000,6.72,berbual,memasak,0,0,0,,0,0,,0,SESS_USER_028_005,USER_028,1,web,2024-10-21T05:52:49.043665
Q_C_ANI_E_002,EX_C_ANI_E_002,Kefahaman - Haiwan Mudah,2024-08-12T23:30:33,2024-08-13T16:22:45.690000,60732.69,2024-07-16T05:12:30,2024-08-13T16:22:45.690000,comprehension,animals,images/anjing.png,Haiwan ini menyalak dan menjaga rumah.,easy,word_to_pic,2024-08-13T16:22:22,2024-08-13T16:22:45.690000,23.69,images/anjing.png,images/anjing.png,1,1,0,,0,0,,0,SESS_USER_019_004,USER_019,1,web,2024-08-13T16:22:45.922754
Q_KK_M_005,EX_W_KK_M_005,Menulis - Kata Kerja Sederhana,2024-04-22T15:36:04,2024-04-23T08:28:35.690000,60751.69,2024-06-21T04:34:00,2024-04-23T08:28:35.690000,writing,verbs,cuci,images/mencuci.png,medium,pic_to_word,2024-04-23T08:28:05,2024-04-23T08:28:35.690000,30.69,cuci,cuci,1,0,1,phonemic,5,25,11.03,4,SESS_USER_039_006,USER_039,1,web,2024-04-23T08:28:36.867983
Q_C_FOOD_E_002,EX_C_FOOD_E_002,Kefahaman - Makanan Mudah,2024-05-26T15:01:40,2024-05-27T07:54:03.200000,60743.2,2024-01-31T23:02:30,2024-05-27T07:54:03.200000,comprehension,food,images/roti.png,Makanan yang biasa dimakan semasa sarapan.,easy,word_to_pic,2024-05-27T07:53:56,2024-05-27T07:54:03.200000,7.2,susu,images/roti.png,0,0,0,,0,0,,0,SESS_USER_021_005,USER_021,2,mobile,2024-05-27T07:54:03.460124
Q_FOOD_M_004,EX_W_FOOD_M_004,Menulis - Makanan Sederhana,2024-03-02T20:04:02,2024-03-03T12:57:27.760000,60805.76,2024-01-24T19:24:00,2024-03-03T12:57:27.760000,writing,food,mee,images/mee.png,medium,pic_to_word,2024-03-03T12:56:32,2024-03-03T12:57:27.760000,55.76,bubur,mee,0,0,1,phonemic,4,22,52.1,3,SESS_USER_044_006,USER_044,1,mobile,2024-03-03T12:57:27.867325
Q_C_BODY_H_005,EX_C_BODY_H_005,Kefahaman - Badan Sukar,2024-09-21T15:39:39,2024-09-22T08:32:35.400000,60776.4,2024-07-11T02:16:30,2024-09-22T08:32:35.400000,comprehension,body_parts,images/perut.png,Organ dalaman yang mencerna makanan dan mengandungi asid gastrik.,hard,word_to_pic,2024-09-22T08:32:26,2024-09-22T08:32:35.400000,9.4,images/perut.png,images/perut.png,1,1,0,,0,0,,0,SESS_USER_013_005,USER_013,1,web,2024-09-22T08:32:35.976862
Q_BADAN_H_001,EX_W_BADAN_H_001,Menulis - Anggota Badan Sukar,2024-06-30T21:19:01,2024-07-01T14:12:19.280000,60798.28,2024-04-30T21:35:00,2024-07-01T14:12:19.280000,writing,body_parts,pergelangan,images/pergelangan.png,hard,pic_to_word,2024-07-01T14:12:01,2024-07-01T14:12:19.280000,18.28,pergelangan,pergelangan,1,1,0,,0,0,,0,SESS_USER_048_009,USER_048,4,web,2024-07-01T14:12:19.860477
Q_C_FOOD_E_001,EX_C_FOOD_E_001,Kefahaman - Makanan Mudah,2024-03-24T12:30:39,2024-03-25T05:24:02.910000,60803.91,2024-03-21T20:28:30,2024-03-25T05:24:02.910000,comprehension,food,images/nasi.png,Makanan ruji orang Malaysia.,easy,word_to_pic,2024-03-25T05:23:57,2024-03-25T05:24:02.910000,5.91,images/nasi.png,images/nasi.png,1,1,0,,0,0,,0,SESS_USER_049_006,USER_049,1,web,2024-03-25T05:24:04.205578
Q_FOOD_H_005,EX_W_FOOD_H_005,Menulis - Makanan Sukar,2024-06-06T11:05:03,2024-06-07T03:58:53.040000,60830.04,2024-06-24T21:09:00,2024-06-07T03:58:53.040000,writing,food,kuih lapis,images/kuih_lapis.png,hard,pic_to_word,2024-06-07T03:58:36,2024-06-07T03:58:53.040000,17.04,kuih lapis,kuih lapis,1,1,1,spelling,5,24,7.58,5,SESS_USER_029_004,USER_029,2,mobile,2024-06-07T03:58:54.891307
Q_C_BODY_M_001,EX_C_BODY_M_001,Kefahaman - Badan Sederhana,2024-01-08T10:05:35,2024-01-09T02:59:29.890000,60834.89,2024-07-05T00:21:30,2024-01-09T02:59:29.890000,comprehension,body_parts,images/telinga.png,Anggota badan untuk mendengar bunyi.,medium,word_to_pic,2024-01-09T02:59:24,2024-01-09T02:59:29.890000,5.89,images/telinga.png,images/telinga.png,1,1,0,,0,0,,0,SESS_USER_031_005,USER_031,3,mobile,2024-01-09T02:59:31.416159
Q_KK_M_003,EX_W_KK_M_003,Menulis - Kata Kerja Sederhana,2024-09-16T18:28:03,2024-09-17T11:22:17.260000,60854.26,2024-01-25T07:51:00,2024-09-17T11:22:17.260000,writing,verbs,membaca,images/membaca.png,medium,pic_to_word,2024-09-17T11:22:04,2024-09-17T11:22:17.260000,13.26,membaca,membaca,1,1,0,,0,0,,0,SESS_USER_001_004,USER_001,1,web,2024-09-17T11:22:18.010002
Q_C_BODY_M_001,EX_C_BODY_M_001,Kefahaman - Badan Sederhana,2024-01-08T10:05:35,2024-01-09T03:00:16.010000,60881.01,2024-09-16T18:35:30,2024-01-09T03:00:16.010000,comprehension,body_parts,images/telinga.png,Anggota badan untuk mendengar bunyi.,medium,word_to_pic,2024-01-09T02:59:53,2024-01-09T03:00:16.010000,23.01,images/telinga.png,images/telinga.png,1,1,1,written_initial,3,50,27.14,3,SESS_USER_028_005,USER_028,1,web,2024-01-09T03:00:16.339131
Q_KK_H_002,EX_W_KK_H_002,Menulis - Kata Kerja Sukar,2024-02-20T09:54:07,2024-02-21T02:48:52.230000,60885.23,2024-11-17T19:10:00,2024-02-21T02:48:52.230000,writing,verbs,berfikir,images/berfikir.png,hard,pic_to_word,2024-02-21T02:48:38,2024-02-21T02:48:52.230000,14.23,berfikir,berfikir,1,1,1,written_initial,3,22,49.19,3,SESS_USER_043_004,USER_043,3,web,2024-02-21T02:48:52.748417
Q_C_BODY_E_002,EX_C_BODY_E_002,Kefahaman - Badan Mudah,2024-09-17T15:27:38,2024-09-18T08:22:32.810000,60894.81,2024-03-30T08:10:30,2024-09-18T08:22:32.810000,comprehension,body_parts,images/kaki.png,Anggota badan yang digunakan untuk berjalan atau berlari.,easy,word_to_pic,2024-09-18T08:22:26,2024-09-18T08:22:32.810000,6.81,images/kaki.png,images/kaki.png,1,1,0,,0,0,,0,SESS_USER_025_002,USER_025,4,web,2024-09-18T08:22:34.535774
Q_KK_M_005,EX_W_KK_M_005,Menulis - Kata Kerja Sederhana,2024-04-22T15:36:04,2024-04-23T08:31:48.850000,60944.85,2024-02-22T05:40:00,2024-04-23T08:31:48.850000,writing,verbs,cuci,images/mencuci.png,medium,pic_to_word,2024-04-23T08:31:07,2024-04-23T08:31:48.850000,41.85,cuci,cuci,1,1,1,rhyming,3,26,11.66,2,SESS_USER_050_003,USER_050,5,mobile,2024-04-23T08:31:49.337625
Q_C_FOOD_E_004,EX_C_FOOD_E_004,Kefahaman - Makanan Mudah,2024-08-12T23:22:37,2024-08-13T16:17:57,60920.0,2024-11-18T01:57:30,2024-08-13T16:17:57,comprehension,food,images/air.png,Minuman paling asas untuk hilangkan dahaga.,easy,word_to_pic,2024-08-13T16:17:55,2024-08-13T16:17:57,2.0,roti canai,images/air.png,0,0,0,,0,0,,0,SESS_USER_033_005,USER_033,2,web,2024-08-13T16:17:57.852178
Q_FOOD_E_002,EX_W_FOOD_E_002,Menulis - Makanan Mudah,2024-10-21T15:17:10,2024-10-22T08:12:45.430000,60935.43,2024-01-05T01:06:00,2024-10-22T08:12:45.430000,writing,food,roti,images/roti.png,easy,pic_to_word,2024-10-22T08:12:43,2024-10-22T08:12:45.430000,2.43,roti,roti,1,1,0,,0,0,,0,SESS_USER_037_005,USER_037,1,web,2024-10-22T08:12:45.553953
Q_C_BODY_E_002,EX_C_BODY_E_002,Kefahaman - Badan Mudah,2024-09-17T15:27:38,2024-09-18T08:23:32.330000,60954.33,2024-09-18T02:48:30,2024-09-18T08:23:32.330000,comprehension,body_parts,images/kaki.png,Anggota badan yang digunakan untuk berjalan atau berlari.,easy,word_to_pic,2024-09-18T08:23:24,2024-09-18T08:23:32.330000,8.33,images/kaki.png,images/kaki.png,1,1,0,,0,0,,0,SESS_USER_041_001,USER_041,3,web,2024-09-18T08:23:33.280636
Q_ANI_M_004,EX_W_ANI_M_004,Menulis - Haiwan Sederhana,2024-04-30T15:55:08,2024-05-01T08:51:30.090000,60982.09,2024-01-09T04:03:00,2024-05-01T08:51:30.090000,writing,animals,monyet,images/monyet.png,medium,pic_to_word,2024-05-01T08:51:12,2024-05-01T08:51:30.090000,18.09,monyet,monyet,1,1,1,written_initial,6,17,12.68,1,SESS_USER_012_007,USER_012,1,mobile,2024-05-01T08:51:30.493536
Q_C_BODY_H_001,EX_C_BODY_H_001,Kefahaman - Badan Sukar,2024-10-03T08:51:35,2024-10-04T01:50:39,61144.0,2024-01-31T23:02:30,2024-10-04T01:50:39,comprehension,body_parts,images/jantung.png,Organ dalaman yang mengepam darah ke seluruh badan.,hard,word_to_pic,2024-10-04T01:47:51,2024-10-04T01:50:39,168.0,images/jantung.png,images/jantung.png,1,1,1,sentence_completion,6,43,25.25,6,SESS_USER_021_005,USER_021,2,mobile,2024-10-04T01:50:39.961002
Q_FOOD_E_005,EX_W_FOOD_E_005,Menulis - Makanan Mudah,2024-03-14T16:30:07,2024-03-15T09:27:35.420000,61048.42,2024-11-07T02:11:00,2024-03-15T09:27:35.420000,writing,food,ayam,images/ayam_goreng.png,easy,pic_to_word,2024-03-15T09:26:38,2024-03-15T09:27:35.420000,57.42,ayam,ayam,1,1,1,rhyming,4,10,21.88,1,SESS_USER_032_006,USER_032,3,web,2024-03-15T09:27:36.695772
Q_C_BODY_H_002,EX_C_BODY_H_002,Kefahaman - Badan Sukar,2024-01-13T10:58:35,2024-01-14T03:55:49.830000,61034.83,2024-12-02T04:17:30,2024-01-14T03:55:49.830000,comprehension,body_parts,images/paru.png,Organ dalaman untuk bernafas dan menukar oksigen.,hard,word_to_pic,2024-01-14T03:55:24,2024-01-14T03:55:49.830000,25.83,images/paru.png,images/paru.png,1,1,0,,0,0,,0,SESS_USER_035_007,USER_035,3,mobile,2024-01-14T03:55:50.993173
Q_KK_H_004,EX_W_KK_H_004,Menulis - Kata Kerja Sukar,2024-11-12T10:11:09,2024-11-13T03:08:39.440000,61050.44,2024-03-03T07:22:00,2024-11-13T03:08:39.440000,writing,verbs,bekerja,images/bekerja.png,hard,pic_to_word,2024-11-13T03:08:14,2024-11-13T03:08:39.440000,25.44,bekerja,bekerja,1,0,1,written_initial,6,19,15.46,2,SESS_USER_040_007,USER_040,3,web,2024-11-13T03:08:40.241633
Q_C_KK_E_002,EX_C_KK_E_002,Kefahaman - Kata Kerja Mudah,2024-05-15T14:15:40,2024-05-16T07:13:12.010000,61052.01,2024-01-24T19:58:30,2024-05-16T07:13:12.010000,comprehension,verbs,images/minum.png,Perbuatan memasukkan minuman ke dalam mulut.,easy,word_to_pic,2024-05-16T07:12:56,2024-05-16T07:13:12.010000,16.01,images/minum.png,images/minum.png,1,1,0,,0,0,,0,SESS_USER_044_006,USER_044,1,mobile,2024-05-16T07:13:13.168285
Q_ANI_H_004,EX_W_ANI_H_004,Menulis - Haiwan Sukar,2024-10-21T15:03:03,2024-10-22T08:00:38.650000,61055.65,2024-09-16T18:42:00,2024-10-22T08:00:38.650000,writing,animals,belibis,images/belibis.png,hard,pic_to_word,2024-10-22T08:00:34,2024-10-22T08:00:38.650000,4.65,images/ayam.png,belibis,0,0,0,,0,0,,0,SESS_USER_028_005,USER_028,1,web,2024-10-22T08:00:39.896569
Q_C_BODY_E_005,EX_C_BODY_E_005,Kefahaman - Badan Mudah,2024-09-16T13:29:30,2024-09-17T06:27:21.650000,61071.65,2024-03-19T04:56:30,2024-09-17T06:27:21.650000,comprehension,body_parts,images/mulut.png,Anggota badan untuk makan dan bercakap.,easy,word_to_pic,2024-09-17T06:27:18,2024-09-17T06:27:21.650000,3.65,images/mulut.png,images/mulut.png,1,1,0,,0,0,,0,SESS_USER_014_007,USER_014,1,web,2024-09-17T06:27:22.620024
Q_ANI_H_003,EX_W_ANI_H_003,Menulis - Haiwan Sukar,2024-10-22T11:30:00,2024-10-23T04:28:29.460000,61109.46,2024-09-21T21:13:00,2024-10-23T04:28:29.460000,writing,animals,penyu,images/penyu.png,hard,pic_to_word,2024-10-23T04:28:03,2024-10-23T04:28:29.460000,26.46,penyu,penyu,1,1,1,written_initial,4,20,28.7,4,SESS_USER_004_006,USER_004,2,mobile,2024-10-23T04:28:30.714376
Q_C_BODY_M_003,EX_C_BODY_M_003,Kefahaman - Badan Sederhana,2024-11-24T18:22:38,2024-11-25T11:21:24.010000,61126.01,2024-02-22T23:54:30,2024-11-25T11:21:24.010000,comprehension,body_parts,images/bahu.png,Bahagian atas badan tempat lengan bersambung.,medium,word_to_pic,2024-11-25T11:20:57,2024-11-25T11:21:24.010000,27.01,images/bahu.png,images/bahu.png,1,1,0,,0,0,,0,SESS_USER_015_003,USER_015,2,mobile,2024-11-25T11:21:25.314187
Q_ANI_M_005,EX_W_ANI_M_005,Menulis - Haiwan Sederhana,2024-10-21T15:06:08,2024-10-22T08:04:56.400000,61128.4,2024-10-06T03:35:00,2024-10-22T08:04:56.400000,writing,animals,gajah,images/gajah.png,medium,pic_to_word,2024-10-22T08:04:43,2024-10-22T08:04:56.400000,13.4,buaya,gajah,0,0,0,,0,0,,0,SESS_USER_027_003,USER_027,3,mobile,2024-10-22T08:04:56.531160
